gene,GSM4448287,GSM4448288,GSM4448289,GSM4448290,GSM4448291,GSM4448292,GSM4448293,GSM4448300,GSM4448301,GSM4448302,GSM4448303,GSM4448304,GSM4448305
CTSW,1.6032172455384617,1.9584018410769228,2.2027643813076923,1.5556810067692308,1.834731154769231,1.5244490495384613,2.1144466460769236,2.0618306819999996,2.110235860384615,2.0910936113846152,1.945682748769231,2.072963313769231,1.6876543392307692
RBM39,7.098856962615384,7.0501888900769245,7.1863936885384625,7.359439010846154,7.369380300153845,7.377757245769231,7.422377304846153,6.9987191545384615,6.657706891923078,7.307563296538461,7.06384806753846,7.040532494923078,7.5458904891538445
ENPP1,2.177496339,2.4685075739999998,2.0899032256923076,2.9890915165384624,2.347936264769231,2.3705896846153847,2.2893221775384616,2.2183254633846152,2.306282484,2.4772191117692306,2.4113082517692304,2.0136623666923077,2.325440659230769
BMP1,2.579767469153846,3.0658046603076916,3.2367169209999997,3.1855638158461543,3.0022960341538463,3.1513228857692317,3.113424625153846,3.138300523076923,3.3939608985384617,2.649212888153846,3.053589834538462,3.055564870076923,2.725307744923077
SLC25A32,4.220805717230769,4.628872758846153,4.222947520846153,4.7610750407692315,4.713460575615384,4.327816396461538,4.180420119615385,4.337766560923077,4.034966171307692,4.5142537371538465,4.543510615846154,4.081631912846154,4.273240635538462
IDH3A,4.821694966692307,4.586653914538462,4.621703804769231,5.20528975423077,5.035144771692307,4.922036062692308,4.5231857340769235,4.616641767000001,4.786303300153845,4.748966689692307,4.808139303461538,5.173343701923077,5.176153716153847
ASXL1,3.7389551793076925,3.8844450669230763,3.7746787692307695,4.006108460923077,3.9461673090000002,4.078990070307692,3.8685586635384612,4.415721002307692,4.457984669153846,3.851671749923077,4.188656804153847,3.7332282953076925,3.912854028384615
DDX42,5.199282597615385,5.109663937923077,5.236281669384615,4.961635450538462,5.271048135307693,5.180351905230769,5.328070728538462,5.206299499538462,4.403302479,5.077716727923076,5.006353052615385,5.153843443384615,5.280805169076922
NUP214,3.1410136718461534,3.218069332846154,3.2407873883846157,3.055564870076923,3.283287267692308,3.2978302122307688,3.283796171692308,3.492788054615384,4.013855437230769,3.4180252491538456,3.225809761076923,3.4342637766153845,3.4765971981538466
PDE6G,2.2241826259230773,2.8114004617692308,2.830577742615385,2.3239132195384617,2.537139040923077,2.3911857175384617,2.5818432700000002,2.3350071246153847,2.6940344158461538,2.2436062863846153,2.2958137213846155,2.9072381636153843,2.4304684581538463
CCPG1,1.218615425076923,1.1264694056153846,1.1091844073846153,1.4414089384615385,1.1859427659230768,1.2315447566153848,1.2964148906153845,0.8114807311538462,0.6113269292307693,1.3522423459230768,1.1806254013846151,1.143481878076923,1.4842324429999998
RPGRIP1L,0.9043344386923078,0.8867795548461538,0.8921458808461538,1.3254175026153847,1.0056626381538463,1.1264694056153846,0.9402067126153847,1.07601941,0.6113269292307693,0.7557376252307691,0.458876188,0.6163979811538461,1.039917774
INTS6,3.842973716,3.4716267166153845,3.4627869069230774,3.5777895146153846,3.6882633865384613,3.4168171036153843,3.443090882461538,3.1692976702307694,3.352473861846154,3.9597377013076924,3.34688984023077,3.674969723692308,3.895003689769231
POGZ,4.728571458076923,4.600748783,4.660809179538462,4.605358659076923,4.599723202153846,4.756808287153846,4.746514178384616,4.0928755169999995,4.040864749615384,4.607609923307693,4.487304226076923,4.278829321307693,4.586397042461538
NRCAM,1.1490307744615385,1.3783415565384614,1.9030466013846152,1.570399558923077,1.6120742752307693,1.8152634151538463,1.4967375993076926,1.5474101785384617,1.1916407818461539,1.6932728945384619,1.8973610183076923,1.7000989261538466,1.570399558923077
TMC6,2.162998539230769,2.4323263522307697,2.590203960153846,2.415627840076923,2.638087191538461,2.5863169361538465,2.4101751393076922,2.497545462615385,2.7590761082307695,2.665232846846154,2.996283206692308,2.911624660692308,2.9016176766153845
PHLPP1,4.337074772384614,4.0966097811538456,4.3073625803846145,3.9718525812307695,4.209658116692308,4.312194685384616,4.232239411384615,4.287609299153847,4.0491012782307685,4.869237931230769,4.2401371526923075,3.9336064324615383,4.048700883615384
PCLO,2.0937283912307696,1.753252973076923,1.9073362763846153,1.8126333580769227,2.252809812076923,2.0024693929230772,2.405795940307692,1.8657893518461544,1.7218459426923078,1.8136225413076923,2.0677758250769234,1.8522983059999996,2.4187097116153846
SEP15,5.821292893153847,5.994358652076924,6.0670754260000015,6.128590671384615,6.369515093538461,6.112079698230768,6.018046869230769,5.772835529769231,5.458013261846153,6.097317622307691,5.830212099769231,6.153902125307692,6.253685054230771
PPP6R1,4.504501530307692,4.4517080963076925,4.401332463692308,3.835825675846153,4.191409975307692,3.9911672956923074,4.220291295615384,4.356213048538462,4.649622257230769,4.549257997384614,4.563421044,4.511618748769231,4.328530189153847
CBLB,4.240902625923076,4.06262766376923,4.457572452615385,4.493674108538462,4.404114787153845,4.71687734723077,4.737042370153846,4.268341955461539,4.316105578230769,4.710925222076923,4.884097055538461,4.38050443,4.3409129250000005
WARS,4.579169711692308,4.371495319076923,4.480738984692308,4.63548255023077,4.788209978076924,4.365696597615384,4.464056179923078,4.85537989,4.976875557846155,4.349120649846154,4.851109061307692,5.0317844084615375,4.692111196461538
WIPI2,1.6840608816923077,1.8355471993076926,2.022568068692308,1.762713470769231,1.8676152174615384,1.6639475433076925,1.6643049846923081,2.138768915615384,2.501811586846154,2.0899032256923076,1.8654517596923073,1.8406015796153845,2.051426058153846
SMU1,3.7600531702307696,3.619222589384615,3.7721486911538458,4.040345913769231,4.068670329000001,4.021125715692308,3.582795021615384,4.069085920384615,3.522798917384615,3.3852888375384613,3.9058580397692313,3.8888660343846153,4.082219453153846
HPF1,5.581048648153847,5.563589698076924,5.448989200692306,5.2517201387692305,5.535724037692308,5.499437304615385,5.561164202615386,5.236535590000001,4.772095410307693,5.226988877384615,5.113914182,5.530756846615384,5.423221625076923
CRHR1,0.9634297562307693,0.927787723076923,1.3449950965384616,1.0115926306923078,1.642392007692308,1.1834263525384616,0.7325775197692307,1.0965524936153848,1.0024284620769233,0.8839354658461539,1.036149801846154,1.0099855972307692,0.8083262728461538
PDZD8,4.20212841223077,4.361953324153846,3.9281355785384613,4.181005281538461,4.151297402307692,3.9238490885384616,4.012626136461539,3.930386293769231,3.664420021384615,4.500646797153847,4.353877397230769,4.183795260076923,4.388912721923077
LOC100996693,2.333630120846154,1.8456420787692307,2.741765922384616,2.333867993153846,2.335792744153846,2.3525211838461537,2.576979871,2.2453792302307694,2.4479372815384615,2.133714251846154,1.9857376996153844,2.4985324051538464,2.2790235211538463
HBS1L,2.2728177346153844,2.669490177076923,2.859501266461538,2.350958794846154,2.125110488692308,2.5460296156153848,2.611527852153846,2.5688696430769227,2.001413817,2.6506907410769225,2.6105157731538458,2.4588860661538465,2.5171001130000006
CDH6,1.4280211967692307,1.4562244522307688,1.173842960153846,0.9131464061538461,0.7989646528461539,1.1697290354615384,1.2234105444615382,1.428512700538462,0.9549525902307692,1.437613236384616,0.8931239629230769,1.0670626276153847,1.3848242336923076
LRRC20,3.2109623177692304,3.2971108769230772,3.4130950097692314,3.261481179615385,2.9376426654615386,3.1874674045384617,3.3736823722307694,3.243889714692308,3.351776894846154,2.8632545115384613,3.121363529692308,3.234304304384615,2.575632753615385
SAYSD1,2.1633658526153847,2.1840053179230767,1.8177216177692306,2.062856242692308,1.9125663711538463,1.7191277842307693,1.9579352405384616,2.3764583676923077,1.938335740923077,2.047308823846154,2.453295396846154,1.685838237769231,1.812326593846154
CLIP2,3.640686498461538,3.1746257443846155,3.490870466076923,3.574249017769231,3.2512447373846163,3.444055756923077,3.7447574710769227,3.723262834153846,3.7874192776923077,3.864599258,3.704934059692308,3.136623334076923,3.5262356874615386
COPZ2,5.306216381153846,5.581896862384615,5.277846364307692,5.392270694846153,5.0918064350000005,5.191127437076923,5.463836871923077,5.19158229023077,5.21764693353846,4.875957888538462,4.800279909307693,5.007627274076923,4.8908963857692305
ERBB4,1.2656746496923077,1.2767280726923076,1.5331151477692306,1.1194843271538462,1.1117811714615384,1.2023195796153847,1.3462346843846154,1.0707097190000001,1.9596089107692305,1.2352130958461538,1.2524761062307694,1.4246622093076924,1.1373500656923077
RNF14,3.9842247652307687,3.9450146130769235,3.7762645347692305,4.133154419384616,4.260341744615385,3.670651847076923,3.989558904692307,4.0046729120769236,3.5687589402307696,4.2477200915384605,3.777655036692307,3.674038728153846,4.24715725576923
MCM3AP,2.1966721602307695,2.0910936113846152,2.0922375645384617,1.825950481769231,2.533309504846154,2.1057395448461538,2.0615921389230767,1.9033066840769233,2.591412920230769,2.0725182150000006,2.3974624576153847,1.9487597544615385,2.3527188033846156
DUSP11,5.485687325538462,5.350857155307692,5.364361494153846,6.024568498384616,5.703804424461539,5.728405531000002,5.287912792692307,5.6985794696153835,5.431973335307693,5.713589383923078,5.80276947446154,5.851160042230769,5.924656958076923
TRAF3IP1,1.4235631012307692,1.5151694053846152,1.0058226902307692,1.5454507435384615,1.2566035473846155,1.2125013894615386,1.0852588888461538,0.9412868592307693,1.5404418429999998,0.9337230288461539,1.1919462618461538,1.279303944,1.5920005266923078
TRAPPC11,2.940173137076923,2.701292823615385,2.596032544153846,2.873843490846154,2.678842722615385,2.7200200903846152,2.7814933264615385,2.415364399307692,2.110235860384615,2.9262241173846153,2.5720738821538456,2.7629733744615383,2.954664814923077
PLEKHA5,5.49015696423077,5.24210132276923,5.359884329,5.169582906615385,5.308432342461539,5.3409639758461545,5.5333842785384615,4.9091932097692315,4.723817565230769,5.470012516307692,5.215894927153846,5.332782938076923,5.499746046307692
MPST,4.742389706461538,4.764965886692308,4.920261055,4.706917858461538,5.124123433076923,4.9902159049999995,4.934724403692308,5.315569756307692,5.5090007078461545,5.11909643223077,5.196824771307693,5.2245446019230775,5.037672773615384
ZNF692,4.211329903076924,4.211742669846154,4.1321187432307696,3.6759082386923074,4.248218937538462,4.322101294076923,4.1700959790769225,4.092216563076923,3.795779255692308,4.193104208538462,4.025956371692307,4.5988222478461545,4.377105286230769
EDRF1,4.248218937538462,4.099866188307692,3.8697472545384617,4.211329903076924,4.1278116680000005,3.9974452836923082,4.180420119615385,3.8704139589999995,3.3736823722307694,3.915281353384615,3.8446526150000007,3.813817594538461,4.143074496
GLYAT,2.6314767250769227,2.597831477153846,2.9178181823846154,2.620370651461538,2.686391043307692,2.4420374824615387,2.8628905791538464,2.7615431613076926,3.3921946873846163,2.9655228280769235,2.8293616747692307,2.7889872776923075,2.609902198692308
SPDL1,2.4874646872307693,2.261990964384615,2.1668952595384616,2.4466084276923077,2.6445276591538467,2.229671404230769,2.5845266719230775,2.2699670924615383,1.8397041516923076,2.6278956211538467,2.655773591,2.4625266196153843,2.5109120663846154
ULK2,2.1452553894615383,2.2544336585384617,2.265426787230769,2.4042628413076925,2.3782015028461534,2.1495074089230775,2.586651257153846,2.3861575016923076,1.8390958554615389,2.573863373230769,2.3694720090769232,1.8161993875384614,2.321914970538462
CCDC28B,2.267175415923077,2.6456538797692306,2.4077938189999997,2.441629422923077,2.7228317937692306,2.4315921629230766,2.377297622230769,2.820993420923077,2.4824810496923075,2.138525401307693,2.2536815800000003,2.2876332639999997,1.9545294231538461
FAM53B,4.379815778615384,4.261054360846154,4.454744433846154,3.994544322538462,4.108705214230769,4.055985812692308,4.27836005723077,4.589224633923077,4.882985999692308,4.418563906230769,4.297040837307692,4.438753155538462,4.208132197307693
CHIC2,6.616159900076923,6.695742309307693,7.233833336153845,6.731774579,6.997504657846154,7.148230101153846,6.7879089961538455,6.858965944923076,7.312281492153848,6.918570606384616,7.047145577923077,7.343418607076924,6.993903686076924
RNF11,6.776007434692308,6.758825696769231,6.854148803692307,7.133898397384614,6.659328545,6.437616794000002,6.593922126692309,6.627426125230769,6.664763864846155,7.228676004307692,6.751246565615385,7.059407214615384,7.047145577923077
ALDH7A1,1.748131006153846,2.0524252197692308,1.6679357219230768,2.1339091862307686,1.888581396461539,1.7550726412307693,2.3960026691538463,2.1107768380769234,1.5927947265384619,2.285177645153846,1.9589201032307695,1.9855278720769225,1.9704591635384614
KLHL7,2.2745418275384615,2.664793428230769,2.453295396846154,2.4168831998461533,2.425299809384616,2.310077930307692,2.7335120730769233,2.3788647301538464,1.9986974622307692,2.6081182620769234,2.827986669307693,2.150797822923077,2.6084992819230766
FJX1,4.384680052230769,4.294570837307692,4.571203273230768,4.678619744307692,4.685795136,4.515028505615384,4.067590856461538,4.759497141538461,4.817468775692308,4.8379144531538465,4.880039011230769,4.452676923153846,4.6132971103846145
LIG1,4.821118602461538,4.373863030384615,4.488248851615383,4.433652696384615,4.733824468,4.424317130153846,4.722637495384616,4.966300892230769,4.764078532538462,4.192808710769231,4.212099485846153,4.539104007692307,4.463339214538462
DYRK3,2.8943788984615386,3.20899045,3.088728030230769,2.837751772,3.2293716498461533,3.1727863885384613,3.057515326692308,2.8530421533076926,3.5084572333846156,2.9603491523076926,2.9358774356153843,3.5525472688461543,2.888713544846154
PAPPA2,2.4086264523846155,2.6959523050000005,2.5586142462307695,2.422666020615384,2.097025879307692,2.3548208493076923,2.4535492483076924,2.3489841139230765,2.7129195238461534,2.4824810496923075,2.7714165797692307,2.967907241,2.8041258583076925
IL2RG,1.290823712307692,1.4676688327692309,1.6339071398461538,1.1137483046923078,1.5284435286153841,1.5987152601538464,1.2528000553846153,1.2680959963846152,1.4958510439230766,1.6524218536153845,1.7939501503846154,1.9503122786923075,1.650626122153846
B4GALT6,0.8625276338461538,0.7386386110000001,0.6863391507692308,1.334539656,0.9437371259230769,0.9663128301538462,0.48965390723076924,0.7853688075384615,0.6309478726923076,0.4464269296923077,0.9145918314615383,0.654691882,0.6009242846923077
GPR161,3.85899264623077,3.634350188076923,3.6499761442307697,3.3151175723846156,3.7099095073846153,3.7118488104615377,4.0739057633076925,3.9265655628461547,4.1787127163846165,3.6423750286923076,3.9661745453076924,3.871329807076923,3.514066074615385
SH3BGR,1.6809583039230769,1.8813782090000002,1.7395760314615385,2.083404994307692,2.0783166936923076,1.9209492263076924,2.215857101076923,1.5479821587692308,1.5623900216923075,1.4875080186153844,1.936712706076923,1.8745792493846154,2.111212648230769
SAR1A,5.610959266615385,5.77156841176923,5.555722232230769,5.313673186153846,5.480157940615385,5.467254047846153,5.552490090615384,5.446057139615386,5.379433116615385,5.3450526058461545,5.2296684816923085,6.092209218384616,5.2257675415384615
C2orf68,3.056463927538462,2.984836451461539,2.8140073324615384,3.112684502,2.888148302153846,2.9001611731538466,3.0708482023846164,2.576979871,2.380411005461539,2.515558841,2.5863169361538465,2.6590334632307697,2.8850943465384615
MIR6756,3.672105246461539,4.123953022307692,4.155284447615385,3.676842523384615,3.6423750286923076,3.9842247652307687,3.764121694615384,4.046123977923077,3.7962830144615376,4.1851715802307705,3.8844450669230763,4.398699614692307,4.092644231076923
HIST1H4I,2.5822369398461538,2.5577097073846153,2.598442606923077,2.261990964384615,2.590588493923077,2.5252110566923074,2.5664922058461537,2.582541975307692,3.200986585769231,2.518118559384615,2.277774986846154,2.2733909726153843,2.4854233601538462
